,Unnamed: 0,Unnamed: 0.1,year,name,writer,category,winner,num 1 stars,num 2 stars,num 3 stars,num 4 stars,num 5 stars,average rating,average_rating_w,num_ratings,num_reviews,url,daystocom,isbn,times_appred_NYTime,avgrank_NYTime,bestRank,listnames
1640,1640,1640,2017,How to Murder Your Life,['Cat Marnell'],Memoir & Autobiography,0,0.04745762711864407,0.061016949152542375,0.2305084745762712,0.3525423728813559,0.3084745762711865,3.8135593220338975,3.79,10857.0,1127.0,https://www.goodreads.com/book/show/31208653-how-to-murder-your-life?from_choice=true,308.0,1476752273,1.0,15.0,15.0,1.0
1641,1641,1641,2017,My Lovely Wife in the Psych Ward,['Mark Lukach'],Memoir & Autobiography,0,0.0,0.010033444816053512,0.15384615384615385,0.35785953177257523,0.4782608695652174,4.304347826086956,4.08,9496.0,1036.0,https://www.goodreads.com/book/show/31371728-my-lovely-wife-in-the-psych-ward?from_choice=true,217.0,006242291X,0.0,inf,inf,0.0
1642,1642,1642,2017,The Most Beautiful: My Life with Prince,['Mayte Garcia'],Memoir & Autobiography,0,0.04682274247491639,0.026755852842809364,0.12374581939799333,0.26755852842809363,0.5351170568561873,4.217391304347826,4.08,4117.0,658.0,https://www.goodreads.com/book/show/32052074-the-most-beautiful?from_choice=true,245.0,0316468975,4.0,2.25,3.0,2.0
1643,1643,1643,2017,At Home in the World: Reflections on Belonging While Wandering the Globe,['Tsh Oxenreider'],Memoir & Autobiography,0,0.02348993288590604,0.013422818791946308,0.09060402684563758,0.2651006711409396,0.6073825503355704,4.419463087248323,3.88,15466.0,1798.0,https://www.goodreads.com/book/show/30649506-at-home-in-the-world?from_choice=true,231.0,140020559X,0.0,inf,inf,0.0
1644,1644,1644,2017,"Unfiltered: No Shame, No Regrets, Just Me",['Lily Collins'],Memoir & Autobiography,0,0.0273972602739726,0.030821917808219176,0.1506849315068493,0.2705479452054795,0.5205479452054794,4.226027397260274,3.94,7347.0,1220.0,https://www.goodreads.com/book/show/32737127-unfiltered?from_choice=true,273.0,0062473018,0.0,inf,inf,0.0
1645,1645,1645,2017,I Was Told to Come Alone: My Journey Behind the Lines of Jihad,['Souad Mekhennet'],Memoir & Autobiography,0,0.003367003367003368,0.003367003367003368,0.0707070707070707,0.2491582491582492,0.6734006734006734,4.585858585858586,4.36,3450.0,499.0,https://www.goodreads.com/book/show/31848282-i-was-told-to-come-alone?from_choice=true,175.0,1627798978,0.0,inf,inf,0.0
1646,1646,1646,2017,Happiness: The Crooked Little Road to Semi-Ever After,['Heather Harpham'],Memoir & Autobiography,0,0.014388489208633094,0.014388489208633094,0.1079136690647482,0.4100719424460432,0.4532374100719425,4.273381294964029,4.15,8506.0,800.0,https://www.goodreads.com/book/show/33898878-happiness?from_choice=true,126.0,1250131561,0.0,inf,inf,0.0
1647,1647,1647,2017,Voice Lessons: A Sisters Story,['Cara Mentzel'],Memoir & Autobiography,0,0.01492537313432836,0.02985074626865672,0.07462686567164177,0.20895522388059692,0.6716417910447762,4.492537313432836,4.19,398.0,70.0,https://www.goodreads.com/book/show/34275220-voice-lessons?from_choice=true,56.0,1250105242,0.0,inf,inf,0.0
1648,1648,1648,2017,The Bright Hour: A Memoir of Living and Dying,['Nina Riggs'],Memoir & Autobiography,0,0.0033783783783783786,0.006756756756756757,0.054054054054054064,0.21621621621621626,0.7195945945945946,4.641891891891891,4.32,13053.0,1929.0,https://www.goodreads.com/book/show/34104392-the-bright-hour?from_choice=true,182.0,1501169351,1.0,14.0,14.0,1.0
1649,1649,1649,2017,When We Rise: My Life in the Movement,['Cleve Jones'],Memoir & Autobiography,0,0.006734006734006736,0.020202020202020204,0.11784511784511785,0.3602693602693603,0.494949494949495,4.3164983164983175,4.31,1747.0,296.0,https://www.goodreads.com/book/show/27917674-when-we-rise?from_choice=true,371.0,0316315435,0.0,inf,inf,0.0
1650,1650,1650,2017,"Insomniac City: New York, Oliver, and Me",['Bill Hayes'],Memoir & Autobiography,0,0.0033333333333333327,0.006666666666666667,0.06666666666666668,0.27,0.6533333333333333,4.5633333333333335,4.3,5549.0,877.0,https://www.goodreads.com/book/show/30038960-insomniac-city?from_choice=true,294.0,1620404931,0.0,inf,inf,0.0
1651,1651,1651,2017,You Don't Have to Say You Love Me,['Sherman Alexie'],Memoir & Autobiography,0,0.020134228187919462,0.02348993288590604,0.08053691275167785,0.3053691275167785,0.5704697986577181,4.3825503355704685,4.06,357657.0,36867.0,https://www.goodreads.com/book/show/31420708-you-don-t-have-to-say-you-love-me?from_choice=true,175.0,031627075X,8.0,2.171304563492064,10.0,2.0
1652,1652,1652,2017,How Dare the Sun Rise: Memoirs of a War Child,"['Sandra Uwiringiyimana', 'Abigail Pesta']",Memoir & Autobiography,0,0.01694915254237288,0.006779661016949152,0.12203389830508475,0.4169491525423729,0.4372881355932203,4.250847457627119,4.26,3639.0,672.0,https://www.goodreads.com/book/show/31751594-how-dare-the-sun-rise?from_choice=true,203.0,0062470140,0.0,inf,inf,0.0
1653,1653,1653,2017,The Fact of a Body: A Murder and a Memoir,['Alexandria Marzano-Lesnevich'],Memoir & Autobiography,0,0.010204081632653059,0.04421768707482993,0.11564625850340135,0.3469387755102041,0.4829931972789116,4.248299319727892,3.83,12903.0,2129.0,https://www.goodreads.com/book/show/32076678-the-fact-of-a-body?from_choice=true,203.0,1250080541,0.0,inf,inf,0.0
1654,1654,1654,2017,Hunger: A Memoir of (My) Body,['Roxane Gay'],Memoir & Autobiography,0,0.006734006734006736,0.003367003367003368,0.07744107744107744,0.2929292929292929,0.6195286195286195,4.5151515151515165,4.07,194352.0,24595.0,https://www.goodreads.com/book/show/26074156-hunger?from_choice=true,175.0,0062362593,9.0,0.8040509259259259,6.0,2.0
1655,1655,1655,2017,What Happened,['Hillary Rodham Clinton'],Memoir & Autobiography,1,0.2336769759450172,0.01718213058419244,0.09965635738831616,0.17869415807560138,0.4707903780068728,3.63573883161512,3.84,88462.0,8658.0,https://www.goodreads.com/book/show/34138013-what-happened?from_choice=true,84.0,1501175564,8.0,0.8850198412698412,6.0,2.0
1656,1656,1656,2017,Duck and Hippo in the Rainstorm,"['Jonathan London', 'Andrew Joyner']",Picture Books,0,0.06,0.06,0.11333333333333333,0.25666666666666665,0.51,4.096666666666667,3.93,39251.0,3514.0,https://www.goodreads.com/book/show/31340805-duck-and-hippo-in-the-rainstorm?from_choice=true,279.0,1503937232,0.0,inf,inf,0.0
1657,1657,1657,2017,Not Quite Narwhal,['Jessie Sima'],Picture Books,0,0.0,0.010033444816053512,0.07357859531772576,0.3645484949832776,0.5518394648829431,4.45819397993311,4.34,6292.0,1380.0,https://www.goodreads.com/book/show/30312747-not-quite-narwhal?from_choice=true,294.0,1481469096,0.0,inf,inf,0.0
1658,1658,1658,2017,Little Fox in the Forest,['Stephanie Graegin'],Picture Books,0,0.006711409395973154,0.020134228187919462,0.10738255033557048,0.34899328859060397,0.5167785234899329,4.348993288590603,4.08,6126.0,1352.0,https://www.goodreads.com/book/show/30555639-little-fox-in-the-forest?from_choice=true,280.0,055353789X,0.0,inf,inf,0.0
1659,1659,1659,2017,After the Fall: How Humpty Dumpty Got Back up Again,['Dan Santat'],Picture Books,0,0.0,0.003355704697986577,0.053691275167785234,0.1879194630872484,0.7550335570469798,4.694630872483222,4.11,68073.0,11449.0,https://www.goodreads.com/book/show/33376257-after-the-fall?from_choice=true,63.0,1626726825,5.0,1.2,3.0,1.0
1660,1660,1660,2017,Over and Under the Pond,"['Kate Messner', 'Christopher Silas Neal']",Picture Books,0,0.0033333333333333327,0.016666666666666666,0.15333333333333332,0.47,0.3566666666666667,4.16,4.08,35808.0,6089.0,https://www.goodreads.com/book/show/30364127-over-and-under-the-pond?from_choice=true,273.0,1452145423,0.0,inf,inf,0.0
1661,1661,1661,2017,The Book of Mistakes,['Corinna Luyken'],Picture Books,0,0.010135135135135136,0.020270270270270268,0.0945945945945946,0.32094594594594594,0.5540540540540541,4.388513513513513,4.24,5033.0,1050.0,https://www.goodreads.com/book/show/31456756-the-book-of-mistakes?from_choice=true,231.0,0735227926,0.0,inf,inf,0.0
1662,1662,1662,2017,"A Greyhound, a Groundhog","['Emily Jenkins', 'Chris Appelhans']",Picture Books,0,0.030508474576271188,0.09830508474576273,0.2711864406779661,0.4169491525423729,0.18305084745762712,3.623728813559322,3.95,22361.0,3985.0,https://www.goodreads.com/book/show/30268071-a-greyhound-a-groundhog?from_choice=true,336.0,0553498053,0.0,inf,inf,0.0
1663,1663,1663,2017,Malala's Magic Pencil,"['Malala Yousafzai', 'Kerascoët']",Picture Books,0,0.020202020202020204,0.020202020202020204,0.0505050505050505,0.3232323232323233,0.5858585858585859,4.434343434343433,4.12,380727.0,22547.0,https://www.goodreads.com/book/show/34219824-malala-s-magic-pencil?from_choice=true,49.0,0316319570,1.0,5.0,5.0,1.0
1664,1664,1664,2017,Spunky Little Monkey,"['Bill Martin Jr.', 'Michael Sampson', 'Brian Won']",Picture Books,0,0.003389830508474576,0.06440677966101695,0.20677966101694914,0.4406779661016949,0.2847457627118644,3.9389830508474577,4.2,379569.0,10838.0,https://www.goodreads.com/book/show/30254920-spunky-little-monkey?from_choice=true,336.0,0545776430,0.0,inf,inf,0.0
1665,1665,1665,2017,Franklin's Flying Bookshop,"['Jen Campbell', 'Katie Harnett']",Picture Books,0,0.02356902356902357,0.006734006734006736,0.12121212121212124,0.25925925925925924,0.5892255892255892,4.383838383838383,3.85,32020.0,6544.0,https://www.goodreads.com/book/show/34445373-franklin-s-flying-bookshop?from_choice=true,49.0,0500651094,0.0,inf,inf,0.0
1666,1666,1666,2017,Jabari Jumps,['Gaia Cornwall'],Picture Books,0,0.013333333333333334,0.02666666666666667,0.09333333333333334,0.4,0.4666666666666667,4.28,4.32,2503.0,495.0,https://www.goodreads.com/book/show/31625795-jabari-jumps?from_choice=true,210.0,0763678384,0.0,inf,inf,0.0
1667,1667,1667,2017,The Legend of Rock Paper Scissors,"['Drew Daywalt', 'Adam Rex']",Picture Books,0,0.020202020202020204,0.03367003367003367,0.10774410774410774,0.3097643097643097,0.5286195286195287,4.292929292929293,4.39,58988.0,7393.0,https://www.goodreads.com/book/show/31215005-the-legend-of-rock-paper-scissors?from_choice=true,245.0,0062438891,4.0,3.833333333333333,7.0,1.0
1668,1668,1668,2017,Be Quiet!,['Ryan T.  Higgins'],Picture Books,0,0.010033444816053512,0.033444816053511704,0.137123745819398,0.2976588628762542,0.5217391304347826,4.287625418060202,4.33,17829.0,3561.0,https://www.goodreads.com/book/show/31423547-be-quiet?from_choice=true,245.0,148473162X,0.0,inf,inf,0.0
1669,1669,1669,2017,Trollbella Throws a Party: A Tale from the Land of Stories,"['Chris Colfer', 'Brandon Dorman']",Picture Books,0,0.028225806451612906,0.05645161290322581,0.15725806451612906,0.16532258064516128,0.592741935483871,4.237903225806451,4.34,221312.0,18532.0,https://www.goodreads.com/book/show/30375426-trollbella-throws-a-party?from_choice=true,147.0,0316383406,0.0,inf,inf,0.0
1670,1670,1670,2017,We're All Wonders,['R.J. Palacio'],Picture Books,1,0.02693602693602693,0.037037037037037035,0.19865319865319864,0.3097643097643097,0.4276094276094276,4.0740740740740735,4.43,705829.0,71042.0,https://www.goodreads.com/book/show/32777609-we-re-all-wonders?from_choice=true,252.0,1524766496,15.0,0.08820649498346671,1.0,1.0
1671,1671,1671,2017,The Case of the Stinky Stench,"['Josh Funk', 'Brendan Kearney']",Picture Books,0,0.013605442176870748,0.03741496598639457,0.1598639455782313,0.3741496598639456,0.4149659863945577,4.1394557823129245,4.11,7600.0,1578.0,https://www.goodreads.com/book/show/32508692-the-case-of-the-stinky-stench?from_choice=true,217.0,1454919604,0.0,inf,inf,0.0
1672,1672,1672,2017,Triangle,"['Mac Barnett', 'Jon Klassen']",Picture Books,0,0.010101010101010102,0.057239057239057235,0.2222222222222222,0.404040404040404,0.3063973063973064,3.9393939393939386,4.11,146913.0,22164.0,https://www.goodreads.com/book/show/31247841-triangle?from_choice=true,266.0,076369603X,0.0,inf,inf,0.0
1673,1673,1673,2017,A Different Pond,"['Bao Phi', 'Thi Bui']",Picture Books,0,0.0036496350364963507,0.025547445255474453,0.15328467153284672,0.36496350364963503,0.4525547445255474,4.237226277372263,4.35,18596.0,3112.0,https://www.goodreads.com/book/show/34137106-a-different-pond?from_choice=true,126.0,1479597465,0.0,inf,inf,0.0
1674,1674,1674,2017,She Persisted: 13 American Women Who Changed the World,"['Chelsea Clinton', 'Alexandra Boiger']",Picture Books,0,0.013422818791946308,0.016778523489932886,0.0436241610738255,0.2483221476510067,0.6778523489932886,4.5604026845637575,4.17,88993.0,3806.0,https://www.goodreads.com/book/show/34504361-she-persisted?from_choice=true,189.0,1524741728,0.0,inf,inf,0.0
1675,1675,1675,2017,"The Youngest Marcher: The Story of Audrey Faye Hendricks, a Young Civil Rights Activist","['Cynthia Levinson', 'Vanessa Brantley-Newton']",Picture Books,0,0.0033783783783783786,0.010135135135135136,0.06756756756756757,0.40202702702702703,0.5168918918918919,4.418918918918919,4.01,7248.0,1667.0,https://www.goodreads.com/book/show/20670612-the-youngest-marcher?from_choice=true,322.0,1481400703,0.0,inf,inf,0.0
1676,1676,1676,2017,Breathless,['Beverly Jenkins'],Romance,0,0.010135135135135136,0.02364864864864865,0.12837837837837834,0.3006756756756757,0.5371621621621622,4.331081081081081,4.35,47048.0,5339.0,https://www.goodreads.com/book/show/30166695-breathless?from_choice=true,308.0,0062389025,0.0,inf,inf,0.0
1677,1677,1677,2017,Tease,['Ella Frank'],Romance,0,0.010169491525423728,0.01694915254237288,0.03389830508474576,0.2271186440677966,0.7118644067796609,4.613559322033899,4.23,146132.0,20839.0,https://www.goodreads.com/book/show/35173603-tease?from_choice=true,187.0,1635762111,0.0,inf,inf,0.0
1678,1678,1678,2017,Drive,['Kate  Stewart'],Romance,0,0.006825938566552901,0.023890784982935155,0.03754266211604096,0.13651877133105805,0.7952218430034129,4.689419795221842,4.22,65825.0,11871.0,https://www.goodreads.com/book/show/34950852-drive?from_choice=true,53.0,1978098758,0.0,inf,inf,0.0
1679,1679,1679,2017,White Hot,['Ilona Andrews'],Romance,0,0.017543859649122806,0.02456140350877193,0.03508771929824561,0.2456140350877193,0.6771929824561403,4.5403508771929815,4.3,1074417.0,73352.0,https://www.goodreads.com/book/show/22303684-white-hot?from_choice=true,189.0,006228925X,1.0,6.0,6.0,1.0
1680,1680,1680,2017,The Gravity of Us,['Brittainy C. Cherry'],Romance,0,0.0,0.006920415224913495,0.04844290657439446,0.1522491349480969,0.7923875432525952,4.7301038062283745,4.26,160480.0,21823.0,https://www.goodreads.com/book/show/34913174-the-gravity-of-us?from_choice=true,237.0,1545117438,0.0,inf,inf,0.0
1681,1681,1681,2017,Blood Vow,['J.R. Ward'],Romance,0,0.0273972602739726,0.00684931506849315,0.06506849315068493,0.2226027397260274,0.678082191780822,4.517123287671233,4.3,1853448.0,104336.0,https://www.goodreads.com/book/show/29496208-blood-vow?from_choice=true,364.0,045147533X,2.0,5.5,3.0,2.0
1682,1682,1682,2017,Come Sundown,['Nora Roberts'],Romance,0,0.013966480446927372,0.036312849162011177,0.15921787709497207,0.34916201117318435,0.441340782122905,4.167597765363128,4.08,3641863.0,142513.0,https://www.goodreads.com/book/show/31415529-come-sundown?from_choice=true,189.0,1250123070,10.0,0.11586805555555554,1.0,2.0
1683,1683,1683,2017,Without Merit,['Colleen Hoover'],Romance,1,0.029411764705882363,0.09663865546218488,0.21008403361344533,0.2563025210084033,0.407563025210084,3.9159663865546217,4.25,1853467.0,202832.0,https://www.goodreads.com/book/show/34684620-without-merit?from_choice=true,63.0,1501179764,1.0,10.0,10.0,1.0
1684,1684,1684,2017,Damaged Like Us,['Krista Ritchie'],Romance,0,0.08108108108108109,0.054054054054054064,0.17374517374517376,0.2277992277992278,0.4633204633204634,3.9382239382239375,4.19,135339.0,17240.0,https://www.goodreads.com/book/show/36263943-damaged-like-us?from_choice=true,138.0,1682305295,0.0,inf,inf,0.0
1685,1685,1685,2017,Forged in Desire,['Brenda Jackson'],Romance,0,0.013559322033898305,0.03728813559322034,0.1288135593220339,0.2610169491525424,0.559322033898305,4.3152542372881335,4.33,130158.0,8014.0,https://www.goodreads.com/book/show/29095429-forged-in-desire?from_choice=true,308.0,0373790007,0.0,inf,inf,0.0
1686,1686,1686,2017,Dating-ish,['Penny Reid'],Romance,0,0.0,0.02325581395348837,0.04651162790697674,0.32558139534883723,0.6046511627906976,4.511627906976744,4.12,399093.0,42072.0,https://www.goodreads.com/book/show/34757023-dating-ish?from_choice=true,203.0,1942874235,0.0,inf,inf,0.0
1687,1687,1687,2017,Silver Silence,['Nalini Singh'],Romance,0,0.020477815699658702,0.017064846416382253,0.07167235494880546,0.3003412969283277,0.5904436860068261,4.423208191126281,4.2,900132.0,61033.0,https://www.goodreads.com/book/show/32573185-silver-silence?from_choice=true,175.0,1101987790,1.0,15.0,15.0,1.0
1688,1688,1688,2017,Wait for It,['Mariana Zapata'],Romance,0,0.0027777777777777783,0.016666666666666666,0.05555555555555555,0.21666666666666667,0.7083333333333334,4.611111111111111,4.2,258626.0,26268.0,https://www.goodreads.com/book/show/33597147-wait-for-it?from_choice=true,364.0,0990429253,0.0,inf,inf,0.0
1689,1689,1689,2017,Egomaniac,['Vi Keeland'],Romance,0,0.0,0.02054794520547945,0.04452054794520549,0.2705479452054795,0.6643835616438356,4.578767123287672,4.14,458450.0,46425.0,https://www.goodreads.com/book/show/32848471-egomaniac?from_choice=true,323.0,1682309819,0.0,inf,inf,0.0
1690,1690,1690,2017,Royally Matched,['Emma Chase'],Romance,0,0.013468013468013473,0.020202020202020204,0.060606060606060615,0.2929292929292929,0.6127946127946128,4.471380471380472,4.11,345955.0,35110.0,https://www.goodreads.com/book/show/31324863-royally-matched?from_choice=true,287.0,168230776X,0.0,inf,inf,0.0
1691,1691,1691,2017,Vicious,['L.J. Shen'],Romance,0,0.006711409395973154,0.006711409395973154,0.053691275167785234,0.1476510067114094,0.785234899328859,4.697986577181208,4.17,284470.0,37840.0,https://www.goodreads.com/book/show/33785828-vicious?from_choice=true,343.0,0996135669,0.0,inf,inf,0.0
1692,1692,1692,2017,Devil in Spring,['Lisa Kleypas'],Romance,0,0.021352313167259787,0.04270462633451957,0.1423487544483986,0.2846975088967972,0.5088967971530249,4.217081850533808,4.03,869127.0,56066.0,https://www.goodreads.com/book/show/30166573-devil-in-spring?from_choice=true,287.0,0062371878,1.0,2.0,2.0,1.0
1693,1693,1693,2017,Dirty Filthy Rich Men,['Laurelin Paige'],Romance,0,0.013513513513513514,0.02364864864864865,0.10135135135135136,0.25,0.6114864864864865,4.422297297297297,4.18,245178.0,22134.0,https://www.goodreads.com/book/show/32145091-dirty-filthy-rich-men?from_choice=true,253.0,1942835159,0.0,inf,inf,0.0
1694,1694,1694,2017,The Duchess Deal,['Tessa Dare'],Romance,0,0.020270270270270268,0.037162162162162164,0.16891891891891891,0.3682432432432433,0.40540540540540543,4.101351351351353,3.9,240424.0,26627.0,https://www.goodreads.com/book/show/33296129-the-duchess-deal?from_choice=true,105.0,0062349066,1.0,8.0,8.0,1.0
1695,1695,1695,2017,Beard in Mind,['Penny Reid'],Romance,0,0.0,0.010204081632653059,0.061224489795918366,0.2925170068027211,0.6360544217687075,4.554421768707483,4.12,398663.0,42008.0,https://www.goodreads.com/book/show/35920112-beard-in-mind?from_choice=true,125.0,1942874324,0.0,inf,inf,0.0
