year,name,writer,category,winner,num 1 stars,num 2 stars,num 3 stars,num 4 stars,num 5 stars,average rating,average_rating_w,num_ratings,num_reviews
2019,Serpent & Dove,['Shelby Mahurin'],Debut Novel,0,5,10,34,85,151,4.287719298245614,4.21,25278,5680
2019,We Hunt the Flame,['Hafsah Faizal'],Debut Novel,0,7,12,33,60,147,4.2664092664092665,3.82,7916,2041
2019,The Silent Patient,['Alex Michaelides'],Debut Novel,0,2,10,30,116,136,4.272108843537415,4.07,256650,29136
2019,On Earth We're Briefly Gorgeous,['Ocean Vuong'],Debut Novel,0,10,13,31,77,164,4.261016949152542,4.13,42891,6415
2019,The Secrets We Kept,['Lara Prescott'],Debut Novel,0,6,10,47,125,110,4.083892617449664,3.74,21934,2543
2019,Gideon the Ninth,['Tamsyn Muir'],Debut Novel,0,5,8,17,64,166,4.453846153846154,4.21,12712,3078
2019,Miracle Creek,['Angie  Kim'],Debut Novel,0,4,7,32,108,141,4.284246575342466,3.93,26738,4396
2019,House of Salt and Sorrows,['Erin A. Craig'],Debut Novel,0,6,13,30,90,145,4.25,3.97,14714,3802
2019,The Ten Thousand Doors of January,['Alix E. Harrow'],Debut Novel,0,3,6,22,70,150,4.426294820717131,4.14,18194,4254
2019,What the Wind Knows,['Amy Harmon'],Historical Fiction,0,5,7,12,77,243,4.587209302325581,4.31,277189,34147
2019,Cilka's Journey,['Heather   Morris'],Historical Fiction,0,11,6,25,82,182,4.366013071895424,4.28,344914,29484
2019,The Water Dancer,['Ta-Nehisi Coates'],Historical Fiction,0,9,19,36,84,141,4.13840830449827,4.29,269415,30057
2019,The Lost Girls of Paris,['Pam Jenoff'],Historical Fiction,0,2,2,44,107,131,4.269230769230769,3.93,141168,14585
2019,Daisy Jones & The Six,['Taylor Jenkins Reid'],Historical Fiction,1,3,4,23,71,190,4.515463917525773,4.17,409627,63172
2019,The Island of Sea Women,['Lisa See'],Historical Fiction,0,8,9,24,108,151,4.283333333333333,4.0,697542,53198
2019,Mrs. Everything,['Jennifer Weiner'],Historical Fiction,0,5,13,40,93,143,4.210884353741497,3.7,1007707,43675
2019,This Tender Land,"['William Kent Krueger', 'Scott Brick']",Historical Fiction,0,5,3,19,56,210,4.580204778156997,4.14,198713,22913
2019,The Night Tiger,['Yangsze Choo'],Historical Fiction,0,2,9,42,117,126,4.202702702702703,3.83,42866,6384
2019,Lost Roses,['Martha Hall Kelly'],Historical Fiction,0,5,8,32,101,148,4.289115646258503,4.26,199535,19236
2019,The Book Woman of Troublesome Creek,['Kim Michele Richardson'],Historical Fiction,0,2,7,22,122,141,4.336734693877551,4.18,26069,4755
2019,The Summer Country,['Lauren Willig'],Historical Fiction,0,9,12,42,123,110,4.0574324324324325,3.82,145811,15825
2019,Summer of '69,['Elin Hilderbrand'],Historical Fiction,0,2,12,47,119,116,4.131756756756757,3.85,735962,55585
2019,The Nickel Boys,['Colson Whitehead'],Historical Fiction,0,2,4,20,95,178,4.481605351170568,4.0,352781,36479
2019,Once Upon a River,['Diane Setterfield'],Historical Fiction,0,4,13,35,93,145,4.248275862068965,3.92,310269,31315
2019,Nottingham,['Nathan Makaryk'],Historical Fiction,0,7,17,48,87,135,4.108843537414966,3.96,583,157
2019,The Giver of Stars,['Jojo Moyes'],Historical Fiction,0,1,2,27,107,156,4.416382252559727,4.09,1964928,162063
2019,The Huntress,['Kate Quinn'],Historical Fiction,0,7,6,17,93,176,4.421404682274248,4.25,261718,26506
2019,The Dutch House,['Ann Patchett'],Historical Fiction,0,3,4,31,103,155,4.361486486486487,3.89,768034,72165
2019,City of Girls,['Elizabeth Gilbert'],Historical Fiction,0,13,15,57,103,108,3.939189189189189,3.61,1763904,91339
2019,How To: Absurd Scientific Advice for Common Real-World Problems,['Randall Munroe'],Science & Technology,0,1,1,31,101,164,4.429530201342282,4.16,139809,10363
2019,Lifespan: Why We Age—and Why We Don't Have To,['David A. Sinclair'],Science & Technology,0,3,11,36,98,152,4.283333333333333,4.26,2099,279
2019,Blueprint: The Evolutionary Origins of a Good Society,['Nicholas A. Christakis'],Science & Technology,0,6,17,49,113,115,4.046666666666667,3.83,4477,467
2019,Underland,['Robert Macfarlane'],Science & Technology,0,8,11,30,79,163,4.298969072164948,4.17,25659,3823
2019,Hacking Darwin: Genetic Engineering and the Future of Humanity,['Jamie Metzl'],Science & Technology,0,3,9,48,119,121,4.153333333333333,3.87,1463,211
2019,Mama's Last Hug: Animal Emotions and What They Tell Us about Ourselves,['Frans de Waal'],Science & Technology,0,8,15,35,97,141,4.175675675675675,4.04,23377,2472
2019,Super Pumped: The Battle for Uber,['Mike Isaac'],Science & Technology,0,1,6,31,137,151,4.322085889570552,4.17,4272,410
2019,Something Deeply Hidden: Quantum Worlds and the Emergence of Spacetime,['Sean Carroll'],Science & Technology,0,3,9,36,138,111,4.161616161616162,4.04,18099,1653
2019,The Body: A Guide for Occupants,['Bill Bryson'],Science & Technology,0,6,7,25,103,155,4.331081081081081,4.02,1241061,74358
2019,Never Enough: The Neuroscience and Experience of Addiction,['Judith Grisel'],Science & Technology,0,0,5,58,116,116,4.16271186440678,4.07,1242,225
2019,We Are the Weather: Saving the Planet Begins at Breakfast,['Jonathan Safran Foer'],Science & Technology,0,5,11,59,101,91,3.9812734082397006,3.96,638644,42155
2019,Will My Cat Eat My Eyeballs? Big Questions from Tiny Mortals About Death,"['Caitlin Doughty', 'Dianné Ruz']",Science & Technology,1,8,6,17,120,143,4.3061224489795915,4.21,70830,9670
2019,The Perfect Predator: A Scientist's Race to Save Her Husband from a Deadly Superbug: A Memoir,"['Steffanie Strathdee', 'Thomas Patterson']",Science & Technology,0,2,0,23,85,190,4.536666666666667,4.41,1185,245
2019,Invisible Women: Data Bias in a World Designed for Men,['Caroline Criado-Pérez'],Science & Technology,0,2,2,20,74,201,4.5719063545150505,4.44,10958,1813
2019,Because Internet: Understanding the New Rules of Language,['Gretchen McCulloch'],Science & Technology,0,4,5,33,111,143,4.297297297297297,4.09,3696,702
2019,Burnout: The Secret to Unlocking the Stress Cycle,"['Emily Nagoski', 'Amelia Nagoski']",Science & Technology,0,9,25,56,84,122,3.9628378378378377,4.21,15181,2335
2019,Indistractable: How to Control Your Attention and Choose Your Life,"['Nir   Eyal', 'Julie Li']",Science & Technology,0,2,10,62,105,120,4.107023411371237,4.03,24402,1928
2019,Digital Minimalism: Choosing a Focused Life in a Noisy World,['Cal Newport'],Science & Technology,0,0,10,42,112,135,4.2441471571906355,4.15,107654,10671
2019,The Uninhabitable Earth: Life After Warming,['David Wallace-Wells'],Science & Technology,0,5,10,29,102,153,4.297658862876254,4.13,10326,1961
2019,"Crisis in the Red Zone: The Story of the Deadliest Ebola Outbreak in History, and of the Outbreaks to Come",['Richard Preston'],Science & Technology,0,3,6,18,90,180,4.474747474747475,4.12,87624,4739
2019,The Overdue Life of Amy Byler,['Kelly Harms'],Fiction,0,3,4,42,106,143,4.281879194630872,3.89,49719,5406
2019,The Last Romantics,['Tara Conklin'],Fiction,0,3,12,28,145,120,4.191558441558442,3.76,79446,8291
2019,"Ask Again, Yes",['Mary Beth Keane'],Fiction,0,14,14,42,112,117,4.016722408026756,3.98,70904,8394
2019,Fleishman Is in Trouble,['Taffy Brodesser-Akner'],Fiction,0,2,20,58,90,125,4.071186440677966,3.73,29287,3650
2019,A Woman Is No Man,['Etaf Rum'],Fiction,0,5,2,15,80,194,4.54054054054054,4.24,37260,4835
2019,Normal People,['Sally Rooney'],Fiction,0,0,5,28,92,174,4.454849498327759,3.86,251345,23255
2019,The Testaments,['Margaret Atwood'],Fiction,1,26,25,38,55,111,3.784313725490196,4.02,2449245,155970
2019,The Gifted School,['Bruce Holsinger'],Fiction,0,18,20,36,110,113,3.942760942760943,3.74,22637,3358
2019,The Most Fun We Ever Had,['Claire Lombardo'],Fiction,0,26,25,34,85,126,3.8783783783783785,4.05,21917,3030
2019,When All Is Said,['Anne  Griffin'],Fiction,0,4,5,40,94,151,4.302721088435374,4.07,17925,2357
2019,Red at the Bone,['Jacqueline Woodson'],Fiction,0,3,4,27,87,170,4.43298969072165,4.04,196420,30893
2019,The Bookish Life of Nina Hill,['Abbi Waxman'],Fiction,0,1,12,46,119,112,4.13448275862069,3.83,45956,8340
2019,"Girl, Woman, Other",['Bernardine Evaristo'],Fiction,0,0,10,22,107,157,4.388513513513513,4.27,16365,2338
2019,Queenie,['Candice Carty-Williams'],Fiction,0,19,23,42,111,102,3.855218855218855,3.75,26575,3685
2019,On Earth We're Briefly Gorgeous,['Ocean Vuong'],Fiction,0,10,13,31,77,164,4.261016949152542,4.13,42891,6415
2019,Lanny,['Max Porter'],Fiction,0,1,6,23,91,178,4.468227424749164,3.95,32091,4825
2019,Find Me,['André Aciman'],Fiction,0,23,31,71,62,81,3.548507462686567,4.17,173976,20067
2019,Where the Forest Meets the Stars,['Glendy Vanderah'],Fiction,0,1,3,26,87,181,4.489932885906041,4.15,50099,4945
2019,"Olive, Again",['Elizabeth Strout'],Fiction,0,4,4,19,84,170,4.4661921708185055,3.73,396658,47703
2019,The Reckless Oath We Made,['Bryn Greenwood'],Fiction,0,14,19,45,89,121,3.986111111111111,4.06,85450,12667
2019,Burn the Place: A Memoir,['Iliana Regan'],Food & Cookbooks,0,4,15,72,81,73,3.83265306122449,3.8,563,96
2019,Save Me the Plums: My Gourmet Memoir,['Ruth Reichl'],Food & Cookbooks,0,1,7,36,121,132,4.265993265993266,3.96,152636,15599
2019,Binging with Babish: 100 Recipes Recreated from Your Favorite Movies and TV Shows,['Andrew Rea'],Food & Cookbooks,0,0,0,8,19,35,4.435483870967742,4.3,698,53
2019,"The Clean Plate: Eat, Reset, Heal",['Gwyneth Paltrow'],Food & Cookbooks,0,11,44,85,84,74,3.557046979865772,3.75,13171,1112
2019,"Plant-Based on a Budget: Delicious Vegan Recipes for Under $30 a Week, for Less Than 30 Minutes a Meal",['Toni Okamoto'],Food & Cookbooks,0,2,2,24,38,89,4.354838709677419,4.16,538,89
2019,"Happiness Is Baking: Cakes, Pies, Tarts, Muffins, Brownies, Cookies: Favorite Desserts from the Queen of Cake","['Maida Heatter', 'Dorie Greenspan']",Food & Cookbooks,0,2,5,28,42,46,4.016260162601626,4.21,31658,630
2019,Zaitoun: Recipes from the Palestinian Kitchen,['Yasmin    Khan'],Food & Cookbooks,0,1,1,20,58,96,4.403409090909091,4.41,395,56
2019,Indian-ish: Recipes and Antics from a Modern American Family,"['Priya Krishna', 'Ritu Krishna', 'Padma Lakshmi']",Food & Cookbooks,0,3,6,37,126,124,4.222972972972973,3.59,8043,990
2019,Let's Make Ramen!: A Comic Book Cookbook,"['Hugh Amano', 'Sarah Becan']",Food & Cookbooks,0,6,9,47,84,103,4.080321285140562,3.99,965,180
2019,Forking Good: A Cookbook Inspired by The Good Place,"['Valya Dudycz Lupescu', 'Stephen H. Segal']",Food & Cookbooks,0,1,4,4,9,13,3.935483870967742,3.93,3210,456
2019,"No Crumbs Left: Whole30 Endorsed, Recipes for Everyday Food Made Marvelous",['Teri Turner'],Food & Cookbooks,0,2,10,16,53,194,4.552727272727273,4.48,384,67
2019,Rachael Ray 50: Memories and Meals from a Sweet and Savory Life,['Rachael Ray'],Food & Cookbooks,0,5,4,26,45,40,3.925,3.76,55302,870
2019,Sunny-Side Up: More Than 100 Breakfast & Brunch Recipes from the Essential Egg to the Perfect Pastry,['Waylynn Lucas'],Food & Cookbooks,0,0,0,10,15,15,4.125,3.97,66,20
2019,Nothing Fancy,['Alison Roman'],Food & Cookbooks,0,1,2,12,39,86,4.478571428571429,4.28,1449,142
2019,Mostly Plants: 101 Delicious Flexitarian Recipes from the Pollan Family,"['Tracy Pollan', 'Dana Pollan', 'Lori Pollan', 'Corky Pollan', 'Michael Pollan']",Food & Cookbooks,0,6,14,55,76,67,3.8440366972477062,4.11,429172,35034
2019,Antoni in the Kitchen,"['Antoni Porowski', 'Mindy Fox', 'Ted Allen']",Food & Cookbooks,1,4,10,42,112,96,4.083333333333333,4.06,2999,462
2019,The Adventurous Eaters Club: Mastering the Art of Family Mealtime,"['Misha Collins', 'Vicki Collins']",Food & Cookbooks,0,0,3,1,5,291,4.946666666666666,4.92,1870,92
2019,Notes from a Young Black Chef,"['Kwame Onwuachi', 'Joshua David Stein']",Food & Cookbooks,0,11,7,39,147,94,4.026845637583893,3.88,3189,440
2019,Midnight Chicken: & Other Recipes Worth Living For,['Ella Risbridger'],Food & Cookbooks,0,0,7,22,80,187,4.510135135135135,4.39,636,129
2019,The Little Women Cookbook: Tempting Recipes from the March Sisters and Their Friends and Family,['Wini Moranville'],Food & Cookbooks,0,2,2,11,40,65,4.366666666666666,4.31,388,119
2018,Little Moments of Love,['Catana Chetwynd'],Graphic Novels & Comics,0,9,6,33,67,165,4.332142857142857,4.32,5226,823
2018,"Saga, Vol. 8","['Brian K. Vaughan', 'Fiona Staples']",Graphic Novels & Comics,0,0,3,19,122,156,4.4366666666666665,4.24,1427099,82595
2018,"Am I There Yet? The Loop-de-Loop, Zigzagging Journey to Adulthood",['Mari Andrew'],Graphic Novels & Comics,0,0,2,17,76,205,4.613333333333333,4.0,4977,508
2018,"Fence, Vol. 1","['C.S. Pacat', 'Johanna the Mad', 'Joana LaFuente', 'Jim Campbell']",Graphic Novels & Comics,0,0,10,61,122,105,4.080536912751678,4.21,161254,22155
2018,"Black Hammer, Vol. 2: The Event","['Jeff Lemire', 'Dean Ormston', 'Dave    Stewart']",Graphic Novels & Comics,0,0,3,19,119,135,4.398550724637682,4.12,474927,22191
2018,"Hey, Kiddo",['Jarrett J. Krosoczka'],Graphic Novels & Comics,0,1,1,23,100,173,4.4865771812080535,4.09,67539,5904
2018,"Monstress, Vol. 3: Haven","['Marjorie M. Liu', 'Sana Takeda']",Graphic Novels & Comics,0,1,4,41,108,129,4.27208480565371,3.97,177995,15637
2018,"Check, Please! Book 1: # Hockey",['Ngozi Ukazu'],Graphic Novels & Comics,0,1,2,10,37,230,4.760714285714286,4.48,12234,2295
2018,Gone Rogue,"['Marissa Meyer', 'Stephen Gilpin', 'Douglas Holgate']",Graphic Novels & Comics,0,26,14,38,69,147,4.010204081632653,4.23,1672291,184778
2018,The Prince and the Dressmaker,['Jen Wang'],Graphic Novels & Comics,0,2,0,21,109,163,4.461016949152542,4.08,78708,12120
2018,Be Prepared,['Vera Brosgol'],Graphic Novels & Comics,0,9,9,37,133,111,4.096989966555184,3.92,89778,8910
2018,Sabrina,['Nick Drnaso'],Graphic Novels & Comics,0,2,11,40,119,128,4.2,3.84,10876,1624
2018,Herding Cats,['Sarah Andersen'],Graphic Novels & Comics,1,2,7,50,127,111,4.138047138047138,4.14,127306,10966
2018,The Adventure Zone: Here There Be Gerblins,"['Clint McElroy', 'Griffin McElroy', 'Justin McElroy', 'Travis McElroy', 'Carey Pietsch']",Graphic Novels & Comics,0,4,0,7,36,253,4.78,4.32,30478,3326
2018,"Paper Girls, Vol. 4","['Brian K. Vaughan', 'Cliff Chiang', 'Matt Wilson', 'Jared K. Fletcher']",Graphic Novels & Comics,0,1,1,46,119,112,4.218637992831542,4.0,206789,14720
2018,The Astonishing Color of After,['Emily X.R. Pan'],Young Adult Fiction,0,4,4,36,106,139,4.28719723183391,4.13,15330,3490
2018,The Astonishing Color of After,['Emily X.R. Pan'],Young Adult Fiction,0,4,4,36,106,140,4.289655172413793,4.13,15330,3490
2018,The Lady's Guide to Petticoats and Piracy,['Mackenzi Lee'],Young Adult Fiction,0,0,5,27,58,141,4.45021645021645,4.13,98054,20479
2018,A Very Large Expanse of Sea,['Tahereh Mafi'],Young Adult Fiction,0,2,6,25,87,159,4.415770609318996,4.15,725302,84724
2018,Starry Eyes,['Jenn Bennett'],Young Adult Fiction,0,3,6,41,107,136,4.252559726962457,3.96,81438,11934
2018,The Cheerleaders,['Kara Thomas'],Young Adult Fiction,0,3,17,50,138,88,3.983108108108108,3.87,31709,5776
2018,The Case for Jamie,['Brittany Cavallaro'],Young Adult Fiction,0,2,7,26,121,124,4.2785714285714285,3.8,56402,9486
2018,I Was Born for This,['Alice Oseman'],Young Adult Fiction,0,2,2,15,86,187,4.554794520547945,4.31,59046,13356
2018,Sadie,['Courtney Summers'],Young Adult Fiction,0,3,5,20,89,176,4.467576791808874,3.97,108792,20388
2018,Tyler Johnson Was Here,['Jay Coles'],Young Adult Fiction,0,4,14,50,111,96,4.0218181818181815,3.95,5470,1431
2018,"Love, Life, and the List",['Kasie West'],Young Adult Fiction,0,2,16,79,103,88,3.8993055555555554,3.94,299379,42247
2018,Save the Date,['Morgan Matson'],Young Adult Fiction,0,7,13,60,116,87,3.929328621908127,4.06,261249,33057
2018,What If It's Us,"['Becky Albertalli', 'Adam Silvera']",Young Adult Fiction,0,6,9,35,65,120,4.208510638297873,4.06,145848,29168
2018,Leah on the Offbeat,['Becky Albertalli'],Young Adult Fiction,1,12,30,63,66,104,3.8,4.18,373552,55736
2018,Puddin',['Julie   Murphy'],Young Adult Fiction,0,4,8,43,116,123,4.1768707482993195,3.85,107002,17955
2018,Emergency Contact,['Mary H.K. Choi'],Young Adult Fiction,0,7,20,51,97,116,4.013745704467354,3.74,24990,4774
2018,A River in Darkness: One Man's Escape from North Korea,"['Masaji Ishikawa', 'Risa Kobayashi', 'Martin Brown']",Memoir & Autobiography,0,5,10,33,167,174,4.272493573264781,4.25,32332,3468
2018,And Now We Have Everything: On Motherhood Before I Was Ready,"[""Meaghan O'Connell""]",Memoir & Autobiography,0,3,10,35,84,166,4.342281879194631,3.93,5117,750
2018,Tragedy Plus Time: A Tragi-Comic Memoir,['Adam Cayton-Holland'],Memoir & Autobiography,0,2,5,37,123,132,4.264214046822742,4.13,1004,151
2018,Small Fry,['Lisa Brennan-Jobs'],Memoir & Autobiography,0,8,13,49,88,139,4.134680134680135,3.82,16037,1887
2018,Tell Me More: Stories about the 12 Hardest Things I'm Learning to Say,['Kelly Corrigan'],Memoir & Autobiography,0,3,9,23,111,153,4.344481605351171,3.91,60425,7566
2018,The Girl Who Smiled Beads: A Story of War and What Comes After,"['Clemantine Wamariya', 'Elizabeth Weil']",Memoir & Autobiography,0,1,7,28,96,166,4.406040268456376,4.11,13482,1951
2018,When They Call You a Terrorist: A Black Lives Matter Memoir,"['Patrisse Khan-Cullors', 'Asha Bandele', 'Angela Y. Davis']",Memoir & Autobiography,0,6,2,8,69,213,4.614093959731544,4.4,53780,4192
2018,Educated,['Tara Westover'],Memoir & Autobiography,1,0,4,19,93,180,4.516891891891892,4.48,464403,47844
2018,In Pieces,['Sally Field'],Memoir & Autobiography,0,18,15,31,91,144,4.096989966555184,3.92,20298,2625
2018,Everything Happens for a Reason: And Other Lies I've Loved,['Kate Bowler'],Memoir & Autobiography,0,12,17,31,71,164,4.213559322033898,3.75,21851,2207
2018,All You Can Ever Know: A Memoir,['Nicole Chung'],Memoir & Autobiography,0,7,2,33,96,157,4.335593220338983,3.9,13429,1840
2018,The Sun Does Shine: How I Found Life and Freedom on Death Row,"['Anthony Ray Hinton', 'Lara Love Hardin', 'Bryan Stevenson']",Memoir & Autobiography,0,10,6,14,61,203,4.5,4.61,98724,14985
2018,Room to Dream,"['David Lynch', 'Kristine McKenna']",Memoir & Autobiography,0,5,3,27,110,150,4.345762711864407,3.94,15828,1527
2018,"A Higher Loyalty: Truth, Lies, and Leadership",['James Comey'],Memoir & Autobiography,0,19,9,57,106,135,4.00920245398773,4.18,35108,4861
2018,Becoming,['Michelle Obama'],Memoir & Autobiography,0,28,11,13,35,204,4.292096219931271,4.58,325815,34913
2018,Petra,['Marianna Coppo'],Picture Books,0,3,11,44,125,114,4.1313131313131315,3.95,2284,385
2018,Little Leaders: Bold Women in Black History,['Vashti Harrison'],Picture Books,0,1,1,15,79,200,4.608108108108108,4.45,6255,1380
2018,A Day in the Life of Marlon Bundo,"['Jill Twiss', 'E.G. Keller']",Picture Books,0,1,0,2,10,285,4.939597315436242,4.72,12415,2153
2018,Lulu is a Rhinoceros,"['Jason Flom', 'Allison Flom', 'Sophie Corrigan', 'Michael Hermann']",Picture Books,0,1,3,30,38,64,4.1838235294117645,4.0,349,90
2018,They Say Blue,['Jillian Tamaki'],Picture Books,0,3,12,53,112,115,4.098305084745762,3.74,81017,9157
2018,Islandborn,"['Junot Díaz', 'Leo Espinosa']",Picture Books,0,0,1,16,71,210,4.644295302013423,3.88,340828,29978
2018,Prince & Knight,"['Daniel Haack', 'Stevie Lewis']",Picture Books,0,1,6,41,86,163,4.36026936026936,4.25,4960,1083
2018,The Word Collector,['Peter H. Reynolds'],Picture Books,0,9,12,31,95,152,4.234113712374582,4.1,143598,11164
2018,Drawn Together,"['Minh Lê', 'Dan Santat']",Picture Books,0,4,1,22,74,197,4.540268456375839,4.11,68100,11453
2018,The Rabbit Listened,['Cori Doerrfeld'],Picture Books,0,11,14,22,75,176,4.3120805369127515,4.21,5858,1263
2018,I Am Enough,"['Grace Byers', 'Keturah A. Bobo']",Picture Books,1,10,12,46,104,126,4.087248322147651,4.23,3122,503
2018,Love,"['Matt de la Pena', 'Loren Long']",Picture Books,0,7,9,21,68,225,4.5,3.9,81648,15838
2018,The Truth Pixie,"['Matt Haig', 'Chris Mould']",Picture Books,0,3,0,12,83,181,4.573476702508961,3.97,182866,23757
2018,Hello Lighthouse,['Sophie Blackall'],Picture Books,0,0,2,23,113,153,4.43298969072165,4.1,69585,9456
2018,Julián Is a Mermaid,['Jessica    Love'],Picture Books,0,0,6,16,47,230,4.6755852842809364,4.47,4375,1003
2018,The Kiss Quotient,['Helen Hoang'],Romance,1,3,2,23,82,185,4.505084745762712,3.91,126620,20309
2018,The Wedding Date,['Jasmine Guillory'],Romance,0,4,22,53,141,78,3.8959731543624163,3.52,101859,13790
